time/episodes,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/critic_loss
916,1980,76403,38,108.56,849.4993826599998,71298,-152.3406595797152,0.0009694828,0.05947754856803127,0.2842498274671065,8.697088296348984
920,1992,76855,38,109.07,858.9973315399999,71724,-150.06369732044362,0.0009693124,0.05964498218424894,-0.24073913748617526,8.783230777140018
924,2005,77291,38,109.46,865.78536748,72190,-152.99017671438364,0.0009691260000000001,0.0599641830015641,0.055073173716664314,8.944348064752726
928,2015,77720,38,110.04,876.2734926100001,72620,-151.29180297851562,0.000968954,0.05846594167607171,-0.20532164403370448,8.643218921479725
932,2030,78221,38,111.18,883.7198153800001,73102,-151.06054775271795,0.0009687612,0.05946627190023397,-0.42328910608734704,8.577390873326664
936,2045,78737,38,112.55,894.3547509899998,73624,-151.62183286558906,0.0009685524,0.05949425423201525,-0.580153411851739,8.844937490967085
940,2059,79237,38,113.22,904.4879272499999,74122,-151.75162709188118,0.0009683532000000001,0.05979723804931846,-0.072157982656424,8.459449517641136
944,2075,79793,38,113.7,902.99351458,74651,-153.02732962992653,0.0009681416,0.06035521620912338,-0.00827515748009753,8.401593471640972
948,2091,80459,38,115.92,904.3811275500001,75191,-152.92519139199362,0.0009679256000000001,0.060766716725634835,-0.10385344683253853,8.471924987152546
952,2111,81007,38,115.88,919.7549405399998,75876,-151.85964024066925,0.0009676515999999999,0.06002060603350401,-0.14403941738419235,8.66290794312954
956,2127,81539,38,116.22,924.7193924799998,76431,-151.92425323201118,0.0009674296,0.05989443235726,0.06253129327408621,8.212854158098452
960,2141,82066,38,116.71,933.4664176199999,76954,-151.14272203357942,0.0009672204,0.05935743512637025,0.21762106246357665,9.007745856538826
964,2155,82572,38,116.94,940.7978227099999,77429,-151.6302840940414,0.0009670303999999999,0.06086913922861699,-0.10811047532385396,8.396236550423406
968,2169,83063,38,117.21,939.82671947,77955,-152.12907898593957,0.0009668200000000001,0.0602954577287318,0.21091036760890988,8.672575080898445
972,2182,83521,38,117.37,943.0911897699998,78414,-151.85314100879734,0.0009666364,0.06055608840059426,0.06136034946825545,7.964321888099282
976,2195,83990,38,117.91,944.65547443,78872,-153.89866861482946,0.0009664532,0.06008159732673227,0.28253366259055407,8.208451007439837
980,2208,84454,38,118.26,947.72871785,79347,-153.7146632307667,0.0009662632,0.059849419552138294,0.25856550770290826,8.464193816912376
984,2220,84892,38,118.54,950.95903536,79787,-151.84888546023748,0.0009660872000000001,0.05970870749612825,0.07215644458753873,8.347742051149892
988,2233,85325,38,118.66,954.55592066,80230,-152.65536883810293,0.00096591,0.06033280896751777,-0.014565180177273958,8.063396598981774
992,2245,85780,38,119.49,962.6207201900002,80669,-153.37721904631584,0.0009657344,0.06134170927708187,0.03473942077928974,8.833942332575399
996,2257,86214,38,119.77,965.7332888899999,81117,-155.59108252664214,0.0009655552000000001,0.06142246795510783,-0.3704580224833442,8.086930024971082
1000,2269,86630,38,119.69,967.0383928900001,81527,-154.44348128961056,0.0009653912,0.06013067507622193,0.028931023819105967,8.645604138471642
1004,2282,87054,38,119.72,970.4713735400001,81954,-154.70592585149802,0.0009652204,0.0597989548981752,0.034604409955582525,8.199578019807923
1008,2295,87506,38,119.86,973.0446855199999,82391,-157.1242353356403,0.0009650456000000001,0.05933665348135907,-0.08736127524272255,8.03993965646495
1012,2308,87953,38,120.22,976.70430328,82853,-156.7652149858146,0.0009648608,0.058717189517257545,0.18123350478708744,8.224445906178705
1016,2320,88365,38,119.62,976.43388544,83264,-157.48576224190847,0.0009646964,0.060025913623117266,-0.05201703026181176,8.216036233447847
1020,2332,88836,38,119.81,976.9637838200001,83713,-157.99754358717232,0.0009645168,0.059258952890792166,-0.21490203275168238,8.018355440502324
1024,2347,89315,38,120.24,983.0144449100001,84197,-159.3084396478784,0.0009643232000000001,0.05966794860499506,-0.10278202490952179,8.21260961503473
1028,2362,89846,38,121.26,981.4623837,84702,-157.4015788374276,0.0009641212,0.058915408777779545,-0.4459394946180541,7.961142766064611
1032,2376,90320,38,120.99,987.5790852499999,85210,-158.5849299393301,0.000963918,0.05911627546774121,0.35650261497403696,8.296326779943751
1036,2391,90795,37,120.58,989.6697266400001,85697,-159.27100815883904,0.0009637232000000001,0.05956792811206145,-0.2904605495837308,8.24632996182109
1040,2404,91269,37,120.32,992.8845435899999,86152,-160.61505195072718,0.0009635412,0.060214593806969266,-0.22413127137614147,8.544341163975853
1044,2418,91724,37,119.31,996.3657117899999,86612,-161.12445262834137,0.0009633572,0.06077584744814564,-0.0914460443982891,8.536858133241243
1048,2431,92184,37,117.25,996.91538593,87072,-161.41876842357493,0.0009631732,0.060649903387659125,-0.13711552294316115,7.947232546629729
1052,2444,92680,37,116.73,997.84766351,87565,-160.09073976028796,0.000962976,0.05981578634575356,0.06480160251606343,8.565929978392845
1056,2458,93166,37,116.27,1000.9235227700001,88057,-161.48639357385557,0.0009627791999999999,0.06037579713897272,-0.11611898268057295,7.88289900062498
1060,2471,93650,37,115.84,1003.5609724299998,88541,-163.76793351132645,0.0009625856000000001,0.06021793575113655,0.3617197271340933,7.964220483078916
1064,2481,94087,37,115.15,1003.39023471,88975,-162.67975409677095,0.0009624120000000001,0.059993836402057486,-0.05552957464601392,8.029864935117347
1068,2491,94525,37,114.62,1007.5684156899999,89419,-163.35836056795986,0.0009622344000000001,0.0596272467889569,-0.2928491987965324,8.40678935917941
1072,2504,95019,37,114.98,1011.90067883,89920,-161.90618873188515,0.0009620340000000001,0.05967110492118442,0.20846148688374586,8.68785251369913
1076,2518,95559,37,115.69,1016.4130672200001,90443,-164.80382374730604,0.0009618248000000001,0.05923875395593972,-0.2513079575423537,8.113325585990117
1080,2531,96030,37,115.76,1020.7942788,90920,-164.59871857254595,0.0009616340000000001,0.05929341915718935,0.24190398319451897,8.4350346326828
1084,2545,96511,37,116.19,1025.3932116900003,91395,-164.45323233768858,0.000961444,0.059187572802706014,-0.16799793983327932,8.292911163691816
1088,2557,97017,37,116.92,1030.73488373,91885,-165.64120799473355,0.000961248,0.059223359477307114,0.12376855856605938,7.993921368462699
1092,2572,97527,37,117.47,1035.01384447,92405,-167.43312572377974,0.00096104,0.058839326938696666,0.47553197841728684,8.212609164482725
1096,2587,98025,37,118.11,1041.17454805,92900,-167.52803193236426,0.000960842,0.05875031242696501,-0.5334556066303802,8.445915784767205
1100,2601,98521,37,118.91,1049.6345535199998,93403,-167.51036071777344,0.0009606408,0.05890986511186391,0.19116028316882477,7.663360603717195
1104,2614,99042,37,119.88,1056.56354743,93922,-167.40852781783704,0.0009604332,0.059652265536692714,0.04176956807920175,8.179811802945396
1108,2627,99534,37,120.28,1063.7507852499998,94424,-168.00822217925256,0.0009602324,0.05942053416696917,0.11707462163782921,7.676584993089948
1112,2640,100045,37,120.92,1072.1526240599999,94921,-169.2435582858413,0.0009600336000000001,0.05892517642854755,-0.30868988350700977,8.078202212034766
1116,2655,100671,37,123.06,1078.55534708,95563,-169.4423115837129,0.0009597768,0.05872618546129757,-0.03880700054752381,7.8382963560428855
1120,2668,101168,37,123.32,1082.59904013,96052,-169.88714835314246,0.0009595812,0.05935744704996667,-0.37365795829431797,7.879261920122596
1124,2681,101701,37,123.86,1087.61330814,96572,-171.57381170259106,0.0009593732000000001,0.05968217082696853,0.11247764774363675,8.270528391968432
1128,2696,102226,37,123.8,1096.79131938,97125,-171.49923072427006,0.000959152,0.058330892632573336,0.25185111872220445,7.854508214077707
1132,2710,102753,37,124.33,1102.47811155,97625,-172.99576045445033,0.000958952,0.058590164833835195,0.14407074951699803,8.725437382289341
1136,2725,103287,37,124.92,1108.21871663,98170,-174.10355557335748,0.000958734,0.05818536476646033,-0.44263681003616917,8.096191194322374
1140,2738,103760,37,124.91,1109.8939504100001,98664,-173.83587026208397,0.0009585364,0.05865342975631962,-0.5317860426214652,8.410151407970645
1144,2750,104236,37,125.12,1111.73524346,99130,-174.9156180862832,0.0009583500000000001,0.057994749990448485,-0.061971494054372335,8.480832361542019
1148,2763,104732,37,125.48,1116.3096761900001,99617,-174.46437893273696,0.0009581552,0.057775026081867936,-0.02800236867283875,8.632767938218027
1152,2777,105246,37,125.66,1119.69861502,100120,-175.1712409510757,0.000957954,0.05897552548258594,0.281381469219923,8.499310677701777
1156,2792,105809,37,126.43,1116.1999845700002,100682,-173.93633537292482,0.0009577292,0.05923769862080614,0.1544262647628784,8.530263308684031
1160,2805,106338,37,126.88,1109.89712093,101206,-175.6859492790408,0.0009575196000000001,0.05977150716069268,0.13664420748629222,8.72420427275867
1164,2820,106869,37,127.82,1110.73859713,101753,-175.2902228848246,0.0009573008,0.060427199724136585,-0.272202534763605,8.93213653884478
1168,2832,107360,37,128.35,1113.4424043400002,102248,-174.69808470747853,0.0009571028000000001,0.059626745643051524,0.1816370412138582,9.238595376487906
1172,2844,107835,37,128.16,1112.49755322,102730,-176.0954051770662,0.00095691,0.06073911586090138,-0.0011289837329011214,9.706308080438982
1176,2854,108310,37,127.51,1113.8569952999999,103194,-175.30269244650137,0.0009567244000000001,0.05965981127127357,-0.14480358258537623,9.600495968694272
1180,2866,108763,37,127.33,1113.98220047,103647,-174.44648375877966,0.0009565432000000001,0.060179918323858425,-0.24509535686900982,9.928690263858208
1184,2878,109263,37,127.52,1118.80031217,104161,-177.77289622698643,0.0009563376,0.06053770983288454,-0.1013802134020384,9.399443216102068
1188,2891,109783,37,127.66,1124.64677055,104662,-176.90044704703396,0.0009561372000000001,0.060274217970842536,-0.2691253458344659,9.34085154718207
1192,2904,110237,37,127.1,1125.1764057300002,105127,-178.1320721552922,0.0009559512,0.06011615697151193,0.19655023114039347,9.382353071983044
1196,2917,110762,37,127.37,1127.5087966199999,105633,-180.0112629971763,0.0009557488,0.06051059803643892,-0.31274431886136994,9.256556765977727
1200,2933,111322,37,128.01,1129.60798958,106197,-179.11575976713203,0.0009555232000000001,0.06026689857704404,-0.23073757697402694,9.437218780870792
1204,2948,111897,37,128.55,1133.8074439700001,106766,-178.18183008829752,0.0009552956000000001,0.06019780047548314,-0.11974235096325477,9.709101090828577
1208,2962,112485,37,129.51,1133.22439965,107320,-180.12251463390533,0.000955074,0.06003387760193575,0.27140398631020196,9.266859633581978
1212,2977,112997,37,129.52,1134.53347832,107883,-181.45722460564767,0.0009548488,0.06064977781235717,-0.2175677787256605,9.722997239527812
1216,2992,113571,37,129.0,1135.88232921,108410,-182.90438423447935,0.0009546380000000001,0.06011776853608721,0.49537495995750863,10.018598505558858
1220,3006,114099,37,129.31,1136.4295395299998,108982,-180.84119953480803,0.0009544092,0.06146250474591588,-0.23023724729238554,9.446758314620617
1224,3020,114649,37,129.48,1133.81164976,109527,-181.4957418169294,0.0009541912,0.06154172149087701,-0.18259380044681686,10.27087186404637
1228,3034,115225,37,129.99,1137.88577493,110114,-183.07522666048843,0.0009539564000000001,0.060038900725087344,-0.10848530214660022,9.88879074693537
1232,3050,115746,37,129.93,1130.3335555699998,110645,-181.46474173409598,0.0009537440000000001,0.061086113059094976,0.19909281017524855,9.643957427569799
1236,3063,116274,37,129.87,1127.82620613,111156,-183.92652967241077,0.0009535396000000001,0.061006583790812224,0.030544443883829646,10.085231867101458
1240,3080,116940,37,131.8,1119.49231981,111756,-182.49569659044514,0.0009532996,0.06297447795500863,-0.005607813765100167,10.50782829220012
1244,3095,117501,37,132.65,1117.5712407100002,112363,-183.1926230012084,0.0009530568,0.06147851248224862,-0.21978841196718835,10.472350611103524
1248,3107,118122,38,133.9,1119.12728937,112950,-182.8620236714681,0.0009528220000000001,0.06302466500727903,0.18800982141069003,11.276833199319386
1252,3121,118728,38,134.82,1125.2939575,113594,-183.7684922987415,0.0009525644,0.06291772305004058,0.24934643615157373,11.34170429168209
1256,3134,119265,38,134.56,1136.28521829,114151,-184.41853792527144,0.0009523416,0.06288203139625051,0.275920859483235,11.647536986014423
1260,3147,119786,38,134.48,1149.75538386,114664,-184.30527986798967,0.0009521364,0.062382205229784764,0.10164747099791255,11.271184362683977
1264,3158,120298,38,134.29,1158.8952546,115173,-185.6432148326527,0.0009519328,0.06348702492135944,0.4197605202595393,11.166275533762844
1268,3169,120808,38,134.48,1163.1507287700001,115688,-186.94296046665735,0.0009517268,0.06382030223598,-0.16697902176059595,11.298756359004173
1272,3180,121307,38,134.72,1170.0925165,116190,-184.73798604165353,0.000951526,0.06388366168304797,0.015457145869731903,10.97097812160369
1276,3192,121796,38,134.86,1174.38075657,116685,-186.35827566831168,0.000951328,0.06405269474018621,-0.06215120658619713,10.36399729197262
1280,3203,122291,38,135.28,1178.7496833,117168,-186.91870143049854,0.0009511348,0.06309837001865193,-0.007174189691826449,10.65890011544955
1284,3216,122779,38,135.16,1179.08035376,117667,-186.75237974573355,0.0009509352,0.06363179046111028,0.2287191814575039,10.161221988865586
1288,3228,123280,38,134.97,1178.07920582,118160,-186.19519539766534,0.000950738,0.0642478553246158,-0.25807643866585206,10.308899251065514
1292,3241,123798,38,135.61,1183.1325165499998,118678,-190.5156024323792,0.0009505308,0.06452792663784589,0.0930132884688738,10.386334627616305
1296,3255,124353,38,135.91,1187.1891635200002,119207,-185.6972302067889,0.0009503192000000001,0.06293577700853348,-0.38470692932605743,10.078563157659378
1300,3269,124871,38,135.49,1188.4558516900004,119747,-188.40916713591545,0.0009501032000000001,0.06280250826309766,-0.41090209013031376,10.41742298295421
1304,3285,125437,38,135.4,1190.1736153600002,120315,-188.51152899605887,0.000949876,0.06227896527520248,-0.27654452536787305,10.141352462768555
1308,3302,126040,38,135.55,1194.0126024400001,120898,-189.23867201193784,0.0009496428000000001,0.06201601926332865,0.062782999032583,10.042541436659985
1312,3318,126649,38,136.52,1190.54251319,121523,-189.2690813683516,0.0009493928,0.06316200816473425,0.0023488891835244286,10.313892721340356
1316,3333,127209,38,136.38,1193.5113196000002,122060,-189.9999849777813,0.000949178,0.06388230125109355,0.20103619461373765,10.429049913273301
1320,3349,127826,38,137.27,1198.63625598,122692,-192.62900774555823,0.0009489252,0.06314480093217666,-0.16779482729973333,10.07882627056491
1324,3365,128404,38,137.55,1205.65887653,123275,-190.82433473551933,0.000948692,0.06386617721955469,0.12718026230305982,10.302481077931409
1328,3379,128948,38,137.23,1209.06730315,123797,-192.52995218130258,0.0009484832,0.06349700649197285,-0.053617053421644065,10.964241930154653
1332,3392,129459,38,137.13,1218.42651729,124362,-192.27657130314753,0.0009482572,0.06287215326267939,0.30175593197345735,10.15672560104957
1336,3403,129982,38,137.08,1227.0843452300003,124848,-192.9411415933561,0.0009480628,0.061791463152450675,0.5211159427877233,10.484463723767705
1340,3416,130517,38,135.77,1243.8867828,125408,-193.4977943733947,0.0009478388,0.06256136012403932,0.41502588374973975,10.296656588985496
1344,3429,131072,38,135.71,1256.4031528,125942,-194.82865719143436,0.0009476252000000001,0.06285590019157465,-0.1148546829069261,10.40240403388044
1348,3442,131586,38,134.64,1259.7417271200002,126472,-194.40936557935632,0.0009474132,0.062170629818802295,-0.09742807862551316,10.851928147025731
1352,3455,132146,38,134.18,1260.4285261200002,127032,-195.4866829978095,0.0009471891999999999,0.062379753734502524,-0.0022927849657005733,9.870782607131535
1356,3467,132671,38,134.06,1260.85353831,127534,-196.0362916539927,0.0009469884,0.062434472204720384,-0.29907607067315306,10.130616082519781
1360,3481,133250,38,134.64,1263.92650193,128105,-195.8441912117651,0.00094676,0.06106379416660737,-0.01694639456474175,10.370617850352142
1364,3495,133863,38,135.65,1267.7282082,128709,-197.45742089407784,0.0009465184,0.06277286798826286,-0.07827933302947453,10.226771538598197
1368,3511,134509,38,137.01,1272.0300368399999,129345,-196.35237991077273,0.000946264,0.0620452848642898,-0.1393590974075168,10.315662104324256
1372,3525,135094,38,137.87,1273.6022746299998,129954,-196.77613172139206,0.0009460204,0.06202755534179406,-0.46644133492691875,10.12248307058256
1376,3541,135730,38,139.34,1274.19047067,130608,-196.54744682782962,0.0009457588,0.062300778557488945,0.033214414929166255,10.303094239882482
1380,3554,136255,38,139.64,1278.40296317,131135,-196.90581577107056,0.000945548,0.062277881397029104,-0.1941873606736377,10.274879524263286
1384,3568,136873,38,140.94,1279.2243173799998,131764,-197.20615867332177,0.0009452964,0.06193040261321046,-0.08664043951365683,10.245897833947781
1388,3582,137438,38,141.58,1283.89735917,132281,-197.49320451603379,0.0009450896,0.06255182514125987,-0.30467668476030807,10.232221178306165
1392,3595,137975,38,141.77,1285.8681939199998,132845,-197.97890418345534,0.000944864,0.06247436947475268,0.09065638728967802,9.795139500475305
1396,3607,138503,38,141.5,1286.30855956,133359,-198.5673302412033,0.0009446584,0.061978488811291754,-0.5356195529457182,9.760342806577682
1400,3622,139023,38,141.52,1288.6384109100002,133908,-198.87998441947522,0.0009444388000000001,0.06145479203772175,0.1096488347118215,9.734411816264307
1404,3636,139524,38,140.87,1288.27986124,134404,-199.37844610995933,0.0009442404,0.061534934234423716,0.2360695595624017,9.60493136624821
1408,3652,140052,38,140.12,1293.20640003,134927,-199.45892603257124,0.0009440312,0.06153624765027095,0.027843634652740815,9.594902378671309
1412,3666,140550,38,139.01,1301.8317044,135429,-200.5911283185405,0.0009438304,0.06137955095618963,-0.07258045805558082,9.544360199282247
1416,3681,141051,38,138.42,1308.8478945,135932,-199.41734150893816,0.0009436291999999999,0.061977367051912625,-0.1267673177573517,9.858801244779398
1420,3697,141588,38,137.62,1314.7164239599997,136466,-199.95057136134096,0.0009434156000000001,0.0621078743991491,0.1849857196211815,10.100484741361518
1424,3713,142097,38,136.93,1314.9096262599999,136990,-202.0302610553679,0.000943206,0.06205570386325727,-0.009417735040187836,9.846889687366174
1428,3728,142634,38,136.86,1316.67101864,137527,-201.50911379532076,0.0009429912000000001,0.0611519646424223,0.1479083587166289,9.871688953587707
1432,3740,143163,38,137.04,1319.9368347,138022,-201.33817631056328,0.0009427932,0.0618170645369702,0.18979444436165466,10.06593028236838
1436,3752,143737,38,137.55,1318.68717031,138573,-203.6411293761371,0.0009425728,0.06141395124364389,0.1850140933712868,9.642085375851147
1440,3763,144271,38,137.54,1319.23496957,139127,-202.82316510235822,0.0009423512000000001,0.0610613034831153,-0.1950491949363991,9.89265109874584
1444,3779,144829,38,137.57,1317.5869626799997,139707,-203.91428243307243,0.0009421192000000001,0.06116264683187456,-0.1817222255513184,10.34994253717867
1448,3795,145383,38,137.97,1319.9985540999999,140244,-204.20266638861762,0.0009419044,0.060892462139091795,0.19551826635050396,9.956894617232065
1452,3812,145950,38,138.04,1321.68602707,140816,-203.18791458233684,0.0009416756,0.061018144623154684,-0.07128713011336164,10.055153522361703
1456,3829,146541,38,138.7,1317.66813544,141403,-203.24134337596405,0.0009414407999999999,0.06062387868475456,0.15929689721610302,10.15260579647162
1460,3844,147077,38,138.27,1318.8527128399999,141939,-204.9602279663086,0.0009412264,0.061769194073147245,-0.18790292976394532,9.8122498951261
1464,3861,147632,38,137.69,1318.3667224800001,142493,-205.7568190725226,0.0009410048,0.06143783750992857,-0.1663922058712495,9.902634052853836
1468,3878,148184,38,136.75,1320.72551526,143029,-204.72068634033204,0.0009407904000000001,0.061207896071885315,0.34359618201851844,10.529547585759843
1472,3893,148704,38,136.1,1321.7070429099997,143597,-205.574326206261,0.0009405632,0.06109660945203103,-0.13677035996191939,10.491647028587234
1476,3906,149238,38,135.08,1327.6114054500001,144105,-205.17743882399338,0.00094036,0.06020392182354744,-0.09874301598622248,10.18123292189378
1480,3919,149769,38,135.14,1328.3885020199998,144626,-206.88237607651863,0.0009401516,0.06048068801022094,-0.35498065253098804,10.197496721709983
1484,3931,150286,38,134.13,1327.39399871,145154,-206.48018740911553,0.0009399404,0.06041790441657505,0.31084660783301304,9.999056948362476
1488,3945,150831,38,133.93,1328.4321561100003,145708,-208.01801457295892,0.0009397188,0.060858175272249994,-0.031912463539429295,9.915304020160937
1492,3959,151404,38,134.29,1331.2201954099999,146251,-206.78226668746382,0.0009395016,0.06156274767385589,0.2470931202725128,10.18983997768826
1496,3971,151982,38,134.79,1334.340646,146844,-207.37377047848392,0.0009392644,0.06120612939166558,-0.20872196719630973,10.19764789358362
1500,3982,152513,38,134.9,1337.7619131300003,147379,-207.51565507206604,0.0009390504,0.06102665804707221,0.17216867621797716,9.93277231620176
1504,3996,153080,38,135.56,1341.74889697,147946,-209.80683371599983,0.0009388236,0.05992107265902793,0.17747340274646,9.890394161729251
1508,4008,153602,38,135.5,1341.3635200200004,148486,-209.0463043645764,0.0009386076,0.06125734297307671,0.0333493561186689,10.11071304226598
1512,4023,154138,38,135.88,1342.8247867900002,149007,-208.1896278039733,0.0009383992,0.06108376692368913,-0.19308454665675093,9.793238554427873
1516,4035,154644,38,135.93,1341.4622828100003,149524,-208.15287046942092,0.0009381924,0.06105019373975637,0.052895434940134295,9.728778154795407
1520,4049,155208,38,136.2,1339.7179629999998,150077,-210.57889203882928,0.0009379712000000001,0.0609161612480434,-0.03616748005151749,9.636328497929359
1524,4064,155767,38,136.7,1340.2465005800002,150648,-210.55632271443991,0.0009377428,0.060586893440861454,-0.24419795368847094,9.024701276219877
1528,4077,156289,38,136.55,1338.3009269100003,151158,-210.38953498102003,0.0009375388000000001,0.06020065703459324,0.08337134531428737,9.986598422450404
1532,4089,156803,38,136.4,1337.8872835400002,151671,-209.86850269458913,0.0009373336,0.059328308315188795,0.008598527864173606,9.649968164938468
1536,4103,157311,38,135.74,1340.72071521,152200,-211.41288825141058,0.000937122,0.058837283375086605,0.04929943139906283,10.296080327917029
1540,4115,157788,38,135.17,1338.37489279,152673,-210.96809102721133,0.0009369328000000001,0.05877893553825758,-0.2750842157056776,9.842802338680979
1544,4127,158261,38,134.32,1337.6834967499997,153145,-212.88847596304757,0.000936744,0.05929459624790719,0.24875962434868729,9.510515059743609
1548,4139,158750,38,133.67,1337.2641291799998,153616,-211.888035883669,0.0009365556,0.05999072265551716,0.12317814873378785,9.478428527957103
1552,4152,159280,38,133.3,1338.53594872,154146,-213.91037296903306,0.0009363436000000001,0.05907162133118381,0.028427433168542557,9.542685584745545
1556,4165,159823,38,132.82,1343.3504132100002,154665,-212.5198248186682,0.000936136,0.05940361467436848,-0.23534398175712323,9.43833959612072
1560,4178,160357,38,132.8,1344.4372305999998,155224,-214.228205815068,0.0009359124,0.05976098488878321,-0.05504474606778886,9.074735062210648
1564,4190,160871,38,132.39,1346.3306650299999,155739,-212.82174821333453,0.0009357063999999999,0.0599943594724843,0.08950950126304771,9.615798332474448
1568,4204,161405,38,132.21,1345.94147721,156271,-215.00511282461662,0.0009354936,0.059408165210926976,0.2646865197905788,9.426399962107341
1572,4217,161981,38,132.77,1349.0736941799998,156825,-214.83525167375603,0.000935272,0.05918755174783252,-0.0488683357334777,9.366539862331928
1576,4231,162534,38,132.96,1349.23799047,157412,-215.81419544219972,0.0009350372000000001,0.059478263230994345,0.10159496618434787,9.238173300027848
1580,4244,163083,38,133.14,1351.8004939799998,157946,-217.35082963584125,0.0009348236,0.059509951972227165,0.02982221522193024,8.998190067816472
1584,4257,163579,38,132.93,1357.2941543100003,158471,-217.47912685476618,0.0009346136,0.05908243283093404,0.1882568326571005,8.944508868155719
1588,4270,164143,38,133.12,1358.9480951399999,158992,-217.0982419695173,0.0009344052000000001,0.06013009183640991,0.12510688241039003,9.139389160701207
1592,4283,164682,38,132.78,1358.7337864499998,159559,-217.73128152060343,0.0009341784,0.059628268378181054,0.1898347324841506,9.586439142694006
1596,4297,165296,38,133.14,1361.0060999200002,160136,-216.88425799927424,0.0009339476,0.0597421402936099,-0.11393728648704257,9.318322955584916
1600,4312,165886,38,133.73,1357.2309359000003,160752,-216.90952716610295,0.0009337012000000001,0.05986582578682318,0.11893249078979337,9.083086746494944
1604,4325,166423,38,133.43,1356.9461342399998,161299,-216.64605937632479,0.0009334824,0.05960594960885455,-0.2559783998154855,9.128848046295403
1608,4337,166951,38,133.49,1358.7747078200005,161830,-217.18207985206885,0.00093327,0.05835609816842609,0.05181906421979268,9.306788130159731
1612,4351,167514,38,133.76,1361.7500455000002,162386,-216.43091025281308,0.0009330476,0.059241259275977294,0.24491363191115323,9.355251045369391
1616,4364,168083,38,134.39,1364.06719407,162958,-217.70097095054268,0.0009328187999999999,0.05829895470266374,-0.0013901285277117018,9.299011998528602
1620,4377,168605,38,133.97,1365.9029036499996,163476,-219.30829775333405,0.0009326116,0.05923248751787469,-0.35814140923321247,9.449393823742867
1624,4391,169118,38,133.51,1367.4058992899998,164000,-217.36825606074646,0.0009324019999999999,0.058278556532450836,0.058710239446946304,9.201238830594251
1628,4402,169613,38,133.24,1371.34156984,164494,-218.76240061985627,0.0009322044000000001,0.05895899762292855,-0.009299446722023359,9.315824610586384
1632,4414,170141,38,133.38,1372.61495417,165001,-218.70618210490952,0.0009320016,0.059270522214918055,-0.22535346843238568,9.162563254690578
1636,4427,170726,38,134.15,1371.6797078999998,165582,-220.48067794307585,0.0009317692,0.05932296247732255,0.07944966371982329,9.15797624664922
1640,4440,171254,38,134.66,1376.77625369,166118,-220.8033407888105,0.0009315548000000001,0.059988740020461624,-0.3291949109444695,9.2196556445091
1644,4452,171759,38,134.98,1381.5877402899998,166644,-221.16458342796147,0.0009313444,0.05872448250766872,0.11839248390160789,8.79374739550805
1648,4464,172282,38,135.32,1387.2604619099993,167153,-221.52769658015325,0.0009311408000000001,0.05843673079059674,0.04201381527460538,8.84093337059021
1652,4475,172801,38,135.21,1387.4702686299997,167654,-221.41301175249302,0.0009309404,0.059029304944887395,0.4305035190853646,9.450757363947426
1656,4489,173296,38,134.73,1389.62028463,168185,-221.30505340576173,0.000930728,0.05855464582641919,0.20769339988629024,9.245770330429076
1660,4503,173781,38,134.24,1387.6162156199998,168663,-222.9906207059337,0.0009305368000000001,0.058252469760126775,0.37747658288056873,9.101865257837076
1664,4516,174251,38,133.8,1383.0733514499998,169132,-223.49458578967173,0.0009303492,0.05919660921763936,0.02578293620993238,8.739891673446795
1668,4530,174701,38,132.96,1377.1602105399998,169596,-223.98201901795434,0.0009301636,0.05818753036074951,0.2529483051573644,9.062520187409199
1672,4541,175155,38,131.74,1369.0703890099996,170049,-223.3452456114722,0.0009299824,0.05899878902757754,0.2784299287395399,8.796147432483611
1676,4554,175632,38,130.98,1366.4179768999998,170504,-222.69621730495143,0.0009298004,0.058843077537981237,-0.09708843574867593,9.427765060115505
1680,4568,176134,38,130.51,1364.3459046500002,171006,-223.1150805465574,0.0009295996,0.05772474617129419,-0.4162202792439034,9.09842483784125
1684,4583,176655,38,130.76,1368.4048699300004,171530,-223.91445353493762,0.00092939,0.05802637416480193,0.15679811897562512,8.577004290338772
1688,4598,177206,38,130.63,1369.7909400100004,172065,-225.53547444836846,0.000929176,0.05837730771123335,-0.16915512907093969,8.886438135443063
1692,4613,177754,38,130.72,1373.75069383,172619,-224.64372124305137,0.0009289544,0.0587826462319264,0.11028776948268597,8.992475770070003
1696,4628,178286,38,129.9,1374.0800930500002,173154,-224.32960593053537,0.0009287404000000001,0.058560536726731664,0.10484343206928681,8.838354380555856
1700,4644,178833,38,129.47,1378.13601201,173712,-225.15704850670244,0.0009285172000000001,0.05903577984129782,-0.01031171621607362,9.096526485552891
1704,4658,179410,38,129.87,1373.69006528,174244,-224.50291305291847,0.0009283044,0.05934604712319179,0.2169457434630785,9.360452288486918
1708,4674,179960,38,130.09,1376.13387209,174810,-226.8150638207457,0.0009280779999999999,0.05850433734686751,-0.0029152629518867435,9.088341393865141
1712,4691,180509,38,129.95,1376.6651862599997,175383,-227.2971282074417,0.0009278488,0.05819676028213639,-0.020726628709530483,9.132617615271306
1716,4705,181028,38,129.45,1376.65637588,175899,-227.29967462448846,0.0009276424,0.058666115301469014,0.3996387969643351,9.011747083966695
